dataset,model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,param_max_features,param_n_estimators
secondary,Decision Tree,0.7234846591949463,0.2055609244022013,0.01163778305053711,0.001898554571557959,,5,1.0,5,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.5815891831820708,0.5808483052417114,0.5786256714206335,0.605779918488329,0.5772508336420896,0.5848187823949669,0.010594269187551329,73,0.5893303695470964,0.5854867092710938,0.5758080948411596,0.589812456587173,0.5902292197267887,0.5861333699946624,0.0054325306517048165,,
secondary,Decision Tree,0.6595597267150879,0.11207329145615454,0.013144731521606445,0.0019553275990259354,,5,1.0,10,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.5815891831820708,0.5808483052417114,0.5786256714206335,0.605779918488329,0.5772508336420896,0.5848187823949669,0.010594269187551329,73,0.5893303695470964,0.5854867092710938,0.5758080948411596,0.589812456587173,0.5902292197267887,0.5861333699946624,0.0054325306517048165,,
secondary,Decision Tree,0.638813591003418,0.11249323984412671,0.014556884765625,0.0032331385567940145,,5,2.0,2,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.5815891831820708,0.5808483052417114,0.5786256714206335,0.605779918488329,0.5772508336420896,0.5848187823949669,0.010594269187551329,73,0.5892840603871445,0.585440400111142,0.5757617856812077,0.5897661495716601,0.5902292197267887,0.5860963230955886,0.005439540945693851,,
secondary,Decision Tree,0.6822163581848144,0.10170119858813337,0.01762080192565918,0.00660674845554477,,5,2.0,5,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.5815891831820708,0.5808483052417114,0.5786256714206335,0.605779918488329,0.5772508336420896,0.5848187823949669,0.010594269187551329,73,0.5892840603871445,0.585440400111142,0.5757617856812077,0.5897661495716601,0.5902292197267887,0.5860963230955886,0.005439540945693851,,
secondary,Decision Tree,0.6176341533660888,0.04518412800869152,0.012396526336669923,0.0013146316170379044,,5,2.0,10,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.5815891831820708,0.5808483052417114,0.5786256714206335,0.605779918488329,0.5772508336420896,0.5848187823949669,0.010594269187551329,73,0.5892840603871445,0.585440400111142,0.5757617856812077,0.5897661495716601,0.5902292197267887,0.5860963230955886,0.005439540945693851,,
secondary,Decision Tree,0.6660282135009765,0.09875599247577788,0.012052440643310547,0.0010262436277721982,,5,4.0,2,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.5815891831820708,0.5808483052417114,0.5786256714206335,0.605779918488329,0.5772508336420896,0.5848187823949669,0.010594269187551329,73,0.5892840603871445,0.585440400111142,0.5757617856812077,0.5897661495716601,0.5902292197267887,0.5860963230955886,0.005439540945693851,,
secondary,Decision Tree,0.6429041862487793,0.10176263604872679,0.015106773376464844,0.002267317278112524,,5,4.0,5,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.5815891831820708,0.5808483052417114,0.5786256714206335,0.605779918488329,0.5772508336420896,0.5848187823949669,0.010594269187551329,73,0.5892840603871445,0.585440400111142,0.5757617856812077,0.5897661495716601,0.5902292197267887,0.5860963230955886,0.005439540945693851,,
secondary,Decision Tree,0.67121901512146,0.04455241906711447,0.015413618087768555,0.003621164702614533,,5,4.0,10,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.5815891831820708,0.5808483052417114,0.5786256714206335,0.605779918488329,0.5772508336420896,0.5848187823949669,0.010594269187551329,73,0.5892840603871445,0.585440400111142,0.5757617856812077,0.5897661495716601,0.5902292197267887,0.5860963230955886,0.005439540945693851,,
secondary,Decision Tree,1.3595413208007812,0.11531391709189011,0.011517667770385742,0.0011689456276153237,,10,1.0,2,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.781255788108909,0.86812372661604,0.8320059270235228,0.8706928492034087,0.8291959985179697,0.8362548578939701,0.03254037069705106,55,0.780124108548671,0.8716310086135037,0.8309252570158377,0.868951146098634,0.8296364899282241,0.8362536020409742,0.03329680992624599,,
secondary,Decision Tree,1.279019021987915,0.27979408272068895,0.013258647918701173,0.0016135409872178347,,10,1.0,5,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.781255788108909,0.86812372661604,0.8318207075384331,0.8706928492034087,0.8291959985179697,0.8362178139969523,0.03254529164131007,57,0.7800777993887191,0.8716310086135037,0.8308789478558859,0.868951146098634,0.8296364899282241,0.8362350783769934,0.033313908361274944,,
secondary,Decision Tree,1.178406000137329,0.159007552787277,0.012261199951171874,0.001333143672030972,,10,1.0,10,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7808853491387294,0.8683089461011299,0.8318207075384331,0.8706928492034087,0.8291959985179697,0.8361807700999343,0.03270683126222274,59,0.7800314902287673,0.8715846994535519,0.8308789478558859,0.868951146098634,0.8296364899282241,0.8362165547130127,0.033319687592183095,,
secondary,Decision Tree,1.1923584938049316,0.22291511989221985,0.012104463577270509,0.0017569889390151106,,10,2.0,2,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.7808853491387294,0.86812372661604,0.8318207075384331,0.8705075954057058,0.8293812523156725,0.8361437262029163,0.03262362246050181,60,0.7798925627489117,0.8714457719736964,0.8307400203760303,0.8686733040055569,0.829358647835147,0.8360220613878685,0.033297941591136325,,
secondary,Decision Tree,1.0977536201477052,0.06012688317050725,0.012284421920776367,0.0009639976448182666,,10,2.0,5,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7808853491387294,0.86812372661604,0.8318207075384331,0.8705075954057058,0.8293812523156725,0.8361437262029163,0.03262362246050181,60,0.7798925627489117,0.8714457719736964,0.8307863295359822,0.8686733040055569,0.829358647835147,0.8360313232198588,0.03329647751009133,,
secondary,Decision Tree,1.1117602825164794,0.09115476342114658,0.0133758544921875,0.0019438101243636607,,10,2.0,10,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7808853491387294,0.8683089461011299,0.8318207075384331,0.8705075954057058,0.8295665061133753,0.8362178208594747,0.032652368912052275,56,0.7799388719088636,0.8714457719736964,0.8307863295359822,0.8686733040055569,0.8293123408196341,0.8360313236487468,0.033282727855351274,,
secondary,Decision Tree,1.348048162460327,0.22256528140541532,0.013232231140136719,0.0027996545758684627,,10,4.0,2,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.7808853491387294,0.8679385071309502,0.8316354880533432,0.8706928492034087,0.8293812523156725,0.836106689168421,0.03263153884116401,62,0.7797536352690562,0.8713531536537927,0.8304621654163193,0.8686733040055569,0.8294049548506599,0.835929442639077,0.03333221010988237,,
secondary,Decision Tree,1.336621379852295,0.18838182613276738,0.012474393844604493,0.0011914838913751576,,10,4.0,5,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7808853491387294,0.8679385071309502,0.8316354880533432,0.8706928492034087,0.8293812523156725,0.836106689168421,0.03263153884116401,62,0.7797536352690562,0.8713531536537927,0.8304621654163193,0.8686733040055569,0.8294049548506599,0.835929442639077,0.03333221010988237,,
secondary,Decision Tree,1.2078410148620606,0.16286113223738366,0.012146806716918946,0.0013764794294647668,,10,4.0,10,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.7808853491387294,0.86812372661604,0.8316354880533432,0.8706928492034087,0.8295665061133753,0.8361807838249794,0.03266015226932404,58,0.7797536352690562,0.8713531536537927,0.8304621654163193,0.8686733040055569,0.8294975688816856,0.8359479654452822,0.03332860482439908,,
